"","LSOA01CD","hex","hex.id"
"3482","E01003558",129,"ID129"
"3483","E01003559",146,"ID146"
"3484","E01003560",147,"ID147"
"3485","E01003561",129,"ID129"
"3486","E01003562",129,"ID129"
"3487","E01003563",129,"ID129"
"3488","E01003564",129,"ID129"
"3489","E01003565",129,"ID129"
"3490","E01003566",129,"ID129"
"3491","E01003567",129,"ID129"
"3492","E01003568",129,"ID129"
"3493","E01003569",129,"ID129"
"3494","E01003570",129,"ID129"
"3495","E01003571",129,"ID129"
"3496","E01003572",129,"ID129"
"3497","E01003573",129,"ID129"
"3498","E01003574",129,"ID129"
"3499","E01003575",147,"ID147"
"3500","E01003576",147,"ID147"
"3501","E01003577",147,"ID147"
"3502","E01003578",147,"ID147"
"3503","E01003579",147,"ID147"
"3504","E01003580",147,"ID147"
"3505","E01003581",147,"ID147"
"3506","E01003582",147,"ID147"
"3507","E01003583",147,"ID147"
"3508","E01003584",147,"ID147"
"3509","E01003585",147,"ID147"
"3510","E01003586",147,"ID147"
"3511","E01003587",147,"ID147"
"3512","E01003588",147,"ID147"
"3513","E01003589",129,"ID129"
"3514","E01003590",147,"ID147"
"3515","E01003591",147,"ID147"
"3516","E01003592",129,"ID129"
"3517","E01003593",129,"ID129"
"3518","E01003594",129,"ID129"
"3519","E01003595",113,"ID113"
"3520","E01003596",129,"ID129"
"3521","E01003597",129,"ID129"
"3522","E01003598",129,"ID129"
"3523","E01003599",129,"ID129"
"3524","E01003600",129,"ID129"
"3525","E01003601",113,"ID113"
"3526","E01003602",113,"ID113"
"3527","E01003603",113,"ID113"
"3528","E01003604",113,"ID113"
"3529","E01003605",113,"ID113"
"3530","E01003606",129,"ID129"
"3531","E01003607",129,"ID129"
"3532","E01003608",113,"ID113"
"3533","E01003609",113,"ID113"
"3534","E01003611",113,"ID113"
"3535","E01003615",146,"ID146"
"3536","E01003616",146,"ID146"
"3537","E01003617",146,"ID146"
"3538","E01003618",146,"ID146"
"3539","E01003619",128,"ID128"
"3540","E01003621",130,"ID130"
"3541","E01003622",130,"ID130"
"3542","E01003623",130,"ID130"
"3543","E01003624",130,"ID130"
"3544","E01003625",130,"ID130"
"3545","E01003626",130,"ID130"
"3546","E01003627",130,"ID130"
"3547","E01003628",130,"ID130"
"3548","E01003629",130,"ID130"
"3549","E01003630",129,"ID129"
"3550","E01003631",129,"ID129"
"3551","E01003632",129,"ID129"
"3552","E01003633",129,"ID129"
"3553","E01003634",128,"ID128"
"3554","E01003635",129,"ID129"
"3555","E01003636",129,"ID129"
"3556","E01003637",129,"ID129"
"3557","E01003638",166,"ID166"
"3558","E01003639",166,"ID166"
"3559","E01003640",167,"ID167"
"3560","E01003641",166,"ID166"
"3561","E01003642",166,"ID166"
"3562","E01003643",166,"ID166"
"3563","E01003644",166,"ID166"
"3564","E01003645",166,"ID166"
"3565","E01003646",166,"ID166"
"3566","E01003647",166,"ID166"
"3567","E01003648",166,"ID166"
"3568","E01003649",166,"ID166"
"3569","E01003650",166,"ID166"
"3570","E01003651",166,"ID166"
"3571","E01003652",166,"ID166"
"3572","E01003653",166,"ID166"
"3573","E01003654",182,"ID182"
"3574","E01003655",183,"ID183"
"3575","E01003656",183,"ID183"
"3576","E01003657",183,"ID183"
"3577","E01003658",183,"ID183"
"3578","E01003659",183,"ID183"
"3579","E01003660",183,"ID183"
"3580","E01003661",167,"ID167"
"3581","E01003662",149,"ID149"
"3582","E01003663",167,"ID167"
"3583","E01003664",167,"ID167"
"3584","E01003665",167,"ID167"
"3585","E01003666",167,"ID167"
"3586","E01003668",165,"ID165"
"3587","E01003669",182,"ID182"
"3588","E01003670",182,"ID182"
"3589","E01003671",182,"ID182"
"3590","E01003672",182,"ID182"
"3591","E01003673",182,"ID182"
"3592","E01003674",182,"ID182"
"3593","E01003675",165,"ID165"
"3594","E01003676",165,"ID165"
"3595","E01003677",165,"ID165"
"3596","E01003678",165,"ID165"
"3597","E01003679",183,"ID183"
"3598","E01003680",166,"ID166"
"3599","E01003681",165,"ID165"
"3600","E01003682",165,"ID165"
"3601","E01003683",148,"ID148"
"3602","E01003684",148,"ID148"
"3603","E01003685",148,"ID148"
"3604","E01003686",148,"ID148"
"3605","E01003688",148,"ID148"
"3606","E01003689",147,"ID147"
"3607","E01003690",166,"ID166"
"3608","E01003691",147,"ID147"
"3609","E01003692",147,"ID147"
"3610","E01003693",165,"ID165"
"3611","E01003694",147,"ID147"
"3612","E01003695",147,"ID147"
"3613","E01003696",165,"ID165"
"3614","E01003697",165,"ID165"
"3615","E01003698",183,"ID183"
"3616","E01003699",184,"ID184"
"3617","E01003700",166,"ID166"
"3618","E01003701",166,"ID166"
"3619","E01003702",184,"ID184"
"3620","E01003703",183,"ID183"
"3621","E01003704",184,"ID184"
"3622","E01003705",166,"ID166"
"3623","E01003706",166,"ID166"
"3624","E01003707",183,"ID183"
"3625","E01003708",183,"ID183"
"3626","E01003709",183,"ID183"
"3627","E01003710",165,"ID165"
"3628","E01003711",166,"ID166"
"3629","E01003712",166,"ID166"
"3630","E01003713",148,"ID148"
"3631","E01003714",148,"ID148"
"3632","E01003715",148,"ID148"
"3633","E01003716",148,"ID148"
"3634","E01003718",148,"ID148"
"3635","E01003719",148,"ID148"
"3636","E01003720",184,"ID184"
"3637","E01003721",184,"ID184"
"3638","E01003722",184,"ID184"
"3639","E01003723",184,"ID184"
"3640","E01003724",184,"ID184"
"3641","E01003725",184,"ID184"
"3642","E01003726",184,"ID184"
"3643","E01003727",184,"ID184"
"3644","E01003728",147,"ID147"
"3645","E01003729",147,"ID147"
"3646","E01003730",148,"ID148"
"3647","E01003731",148,"ID148"
"3648","E01003732",130,"ID130"
"3649","E01003733",130,"ID130"
"3650","E01003734",130,"ID130"
"3651","E01003735",130,"ID130"
"3652","E01003736",130,"ID130"
"3653","E01003737",148,"ID148"
"3654","E01003738",148,"ID148"
"3655","E01003739",148,"ID148"
"3656","E01003740",148,"ID148"
"3657","E01003741",148,"ID148"
"3658","E01003742",148,"ID148"
"3659","E01003743",148,"ID148"
"3660","E01003744",182,"ID182"
"3661","E01003745",182,"ID182"
"3662","E01003746",182,"ID182"
"3663","E01003747",182,"ID182"
"3664","E01003748",182,"ID182"
"3665","E01003749",182,"ID182"
"3666","E01003750",182,"ID182"
"3667","E01003751",166,"ID166"
"3668","E01003752",166,"ID166"
"3669","E01003753",166,"ID166"
"3670","E01003754",166,"ID166"
"3671","E01003755",166,"ID166"
"3672","E01003756",166,"ID166"
"3673","E01003757",148,"ID148"
"3674","E01003758",148,"ID148"
"3675","E01003759",165,"ID165"
"3676","E01003760",182,"ID182"
"3677","E01003761",183,"ID183"
"3678","E01003762",165,"ID165"
"3679","E01003763",165,"ID165"
"3680","E01003764",165,"ID165"
"3681","E01003765",165,"ID165"
"3682","E01003766",148,"ID148"
"3683","E01003767",148,"ID148"
"3684","E01003768",148,"ID148"
"3685","E01003769",148,"ID148"
"3686","E01003770",167,"ID167"
"3687","E01003771",167,"ID167"
"3688","E01003772",166,"ID166"
"3689","E01003773",167,"ID167"
"3690","E01003774",165,"ID165"
"3691","E01003775",165,"ID165"
"3692","E01003776",165,"ID165"
"3693","E01003777",165,"ID165"
"3694","E01003778",165,"ID165"
"3695","E01003779",165,"ID165"
"3696","E01003780",165,"ID165"
"3697","E01003781",147,"ID147"
"3698","E01003782",148,"ID148"
"3699","E01003783",147,"ID147"
"3700","E01003784",147,"ID147"
"3701","E01003785",147,"ID147"
"3702","E01003786",166,"ID166"
"3703","E01003787",166,"ID166"
"3704","E01003788",147,"ID147"
"3705","E01003789",165,"ID165"
"3706","E01003790",147,"ID147"
"3707","E01003791",165,"ID165"
"3708","E01003792",165,"ID165"
"3709","E01003793",147,"ID147"
"3710","E01003794",165,"ID165"
"3711","E01003795",165,"ID165"
"3712","E01003796",165,"ID165"
"3713","E01003797",74,"ID74"
"3714","E01003798",74,"ID74"
"3715","E01003799",74,"ID74"
"3716","E01003800",74,"ID74"
"3717","E01003801",74,"ID74"
"3718","E01003802",74,"ID74"
"3719","E01003803",74,"ID74"
"3720","E01003804",73,"ID73"
"3721","E01003805",59,"ID59"
"3722","E01003806",59,"ID59"
"3723","E01003807",59,"ID59"
"3724","E01003808",74,"ID74"
"3725","E01003809",74,"ID74"
"3726","E01003810",44,"ID44"
"3727","E01003811",44,"ID44"
"3728","E01003812",44,"ID44"
"3729","E01003813",44,"ID44"
"3730","E01003814",44,"ID44"
"3731","E01003815",44,"ID44"
"3732","E01003816",59,"ID59"
"3733","E01003817",45,"ID45"
"3734","E01003818",58,"ID58"
"3735","E01003819",58,"ID58"
"3736","E01003820",45,"ID45"
"3737","E01003821",59,"ID59"
"3738","E01003822",44,"ID44"
"3739","E01003823",44,"ID44"
"3740","E01003824",44,"ID44"
"3741","E01003825",43,"ID43"
"3742","E01003826",43,"ID43"
"3743","E01003827",44,"ID44"
"3744","E01003828",44,"ID44"
"3745","E01003829",57,"ID57"
"3746","E01003830",44,"ID44"
"3747","E01003831",57,"ID57"
"3748","E01003832",43,"ID43"
"3749","E01003833",43,"ID43"
"3750","E01003834",45,"ID45"
"3751","E01003835",45,"ID45"
"3752","E01003836",45,"ID45"
"3753","E01003837",45,"ID45"
"3754","E01003838",45,"ID45"
"3755","E01003839",45,"ID45"
"3756","E01003840",57,"ID57"
"3757","E01003841",57,"ID57"
"3758","E01003842",57,"ID57"
"3759","E01003843",57,"ID57"
"3760","E01003844",57,"ID57"
"3761","E01003845",57,"ID57"
"3762","E01003846",73,"ID73"
"3763","E01003847",73,"ID73"
"3764","E01003848",73,"ID73"
"3765","E01003849",73,"ID73"
"3766","E01003851",73,"ID73"
"3767","E01003852",74,"ID74"
"3768","E01003853",74,"ID74"
"3769","E01003854",74,"ID74"
"3770","E01003855",74,"ID74"
"3771","E01003856",74,"ID74"
"3772","E01003857",74,"ID74"
"3773","E01003858",74,"ID74"
"3774","E01003859",73,"ID73"
"3775","E01003860",73,"ID73"
"3776","E01003861",73,"ID73"
"3777","E01003862",73,"ID73"
"3778","E01003863",73,"ID73"
"3779","E01003864",73,"ID73"
"3780","E01003865",73,"ID73"
"3781","E01003866",58,"ID58"
"3782","E01003867",58,"ID58"
"3783","E01003868",58,"ID58"
"3784","E01003869",58,"ID58"
"3785","E01003870",58,"ID58"
"3786","E01003871",73,"ID73"
"3787","E01003872",73,"ID73"
"3788","E01003873",73,"ID73"
"3789","E01003874",73,"ID73"
"3790","E01003875",59,"ID59"
"3791","E01003876",73,"ID73"
"3792","E01003877",73,"ID73"
"3793","E01003878",59,"ID59"
"3794","E01003879",59,"ID59"
"3795","E01003880",58,"ID58"
"3796","E01003881",58,"ID58"
"3797","E01003882",58,"ID58"
"3798","E01003883",58,"ID58"
"3799","E01003884",58,"ID58"
"3800","E01003885",58,"ID58"
"3801","E01003886",44,"ID44"
"3802","E01003887",44,"ID44"
"3803","E01003888",44,"ID44"
"3804","E01003889",44,"ID44"
"3805","E01003890",58,"ID58"
"3806","E01003891",58,"ID58"
"3807","E01003892",58,"ID58"
"3808","E01003893",73,"ID73"
"3809","E01003894",58,"ID58"
"3810","E01003895",58,"ID58"
"3811","E01003896",58,"ID58"
"3812","E01003897",58,"ID58"
"3813","E01003898",58,"ID58"
"3814","E01003899",57,"ID57"
"3815","E01003900",57,"ID57"
"3816","E01003901",57,"ID57"
"3817","E01003902",57,"ID57"
"3818","E01003903",57,"ID57"
"3819","E01003904",58,"ID58"
"3820","E01003905",72,"ID72"
"3821","E01003906",57,"ID57"
"3822","E01003907",57,"ID57"
"3823","E01003908",57,"ID57"
"3824","E01003909",57,"ID57"
"3825","E01003910",58,"ID58"
"3826","E01003911",78,"ID78"
"3827","E01003912",78,"ID78"
"3828","E01003913",78,"ID78"
"3829","E01003914",79,"ID79"
"3830","E01003915",78,"ID78"
"3831","E01003916",94,"ID94"
"3832","E01003917",78,"ID78"
"3833","E01003918",78,"ID78"
"3834","E01003919",78,"ID78"
"3835","E01003920",78,"ID78"
"3836","E01003921",78,"ID78"
"3837","E01003922",78,"ID78"
"3838","E01003923",93,"ID93"
"3839","E01003924",77,"ID77"
"3840","E01003925",78,"ID78"
"3841","E01003926",77,"ID77"
"3842","E01003927",110,"ID110"
"3843","E01003929",93,"ID93"
"3844","E01003930",109,"ID109"
"3845","E01003932",93,"ID93"
"3846","E01003933",93,"ID93"
"3847","E01003934",109,"ID109"
"3848","E01003935",109,"ID109"
"3849","E01003936",93,"ID93"
"3850","E01003937",93,"ID93"
"3851","E01003938",110,"ID110"
"3852","E01003939",93,"ID93"
"3853","E01003940",93,"ID93"
"3854","E01003941",93,"ID93"
"3855","E01003942",93,"ID93"
"3856","E01003943",93,"ID93"
"3857","E01003945",50,"ID50"
"3858","E01003946",50,"ID50"
"3859","E01003947",50,"ID50"
"3860","E01003948",50,"ID50"
"3861","E01003949",64,"ID64"
"3862","E01003950",64,"ID64"
"3863","E01003951",50,"ID50"
"3864","E01003952",64,"ID64"
"3865","E01003953",64,"ID64"
"3866","E01003954",64,"ID64"
"3867","E01003955",64,"ID64"
"3868","E01003956",64,"ID64"
"3869","E01003957",64,"ID64"
"3870","E01003958",64,"ID64"
"3871","E01003960",94,"ID94"
"3872","E01003961",93,"ID93"
"3873","E01003963",93,"ID93"
"3874","E01003964",94,"ID94"
"3875","E01003966",94,"ID94"
"3876","E01003967",93,"ID93"
"3877","E01003968",78,"ID78"
"3878","E01003969",93,"ID93"
"3879","E01003970",78,"ID78"
"3880","E01003971",94,"ID94"
"3881","E01003972",94,"ID94"
"3882","E01003973",93,"ID93"
"3883","E01003974",94,"ID94"
"3884","E01003975",94,"ID94"
"3885","E01003976",94,"ID94"
"3886","E01003977",94,"ID94"
"3887","E01003978",94,"ID94"
"3888","E01003979",93,"ID93"
"3889","E01003980",94,"ID94"
"3890","E01003981",110,"ID110"
"3891","E01003983",78,"ID78"
"3892","E01003984",79,"ID79"
"3893","E01003986",94,"ID94"
"3894","E01003987",79,"ID79"
"3895","E01003988",94,"ID94"
"3896","E01003989",94,"ID94"
"3897","E01003990",78,"ID78"
"3898","E01003991",93,"ID93"
"3899","E01003992",93,"ID93"
"3900","E01003993",78,"ID78"
"3901","E01003994",93,"ID93"
"3902","E01003995",93,"ID93"
"3903","E01003997",93,"ID93"
"3904","E01003998",93,"ID93"
"3905","E01003999",77,"ID77"
"3906","E01004000",79,"ID79"
"3907","E01004001",79,"ID79"
"3908","E01004002",79,"ID79"
"3909","E01004003",79,"ID79"
"3910","E01004004",79,"ID79"
"3911","E01004005",79,"ID79"
"3912","E01004006",79,"ID79"
"3913","E01004007",94,"ID94"
"3914","E01004008",79,"ID79"
"3915","E01004010",78,"ID78"
"3916","E01004011",79,"ID79"
"3917","E01004012",78,"ID78"
"3918","E01004013",78,"ID78"
"3919","E01004014",78,"ID78"
"3920","E01004015",64,"ID64"
"3921","E01004016",64,"ID64"
"3922","E01004017",64,"ID64"
"3923","E01004018",64,"ID64"
"3924","E01004019",64,"ID64"
"3925","E01004020",64,"ID64"
"3926","E01004021",64,"ID64"
"3927","E01004022",94,"ID94"
"3928","E01004023",94,"ID94"
"3929","E01004024",94,"ID94"
"3930","E01004027",110,"ID110"
"3931","E01004028",94,"ID94"
"3932","E01004029",94,"ID94"
"3933","E01004030",94,"ID94"
"3934","E01004031",94,"ID94"
"3935","E01004032",95,"ID95"
"3936","E01004033",95,"ID95"
"3937","E01004034",94,"ID94"
"3938","E01004035",94,"ID94"
"3939","E01004036",95,"ID95"
"3940","E01004037",94,"ID94"
"3941","E01004038",94,"ID94"
"3942","E01004039",94,"ID94"
"3943","E01004040",94,"ID94"
"3944","E01004041",79,"ID79"
"3945","E01004042",94,"ID94"
"3946","E01004043",94,"ID94"
"3947","E01004044",78,"ID78"
"3948","E01004045",78,"ID78"
"3949","E01004046",78,"ID78"
"3950","E01004047",64,"ID64"
"3951","E01004048",64,"ID64"
"3952","E01004049",64,"ID64"
"3953","E01004050",78,"ID78"
"3954","E01004051",78,"ID78"
"3955","E01004052",78,"ID78"
"3956","E01004053",95,"ID95"
"3957","E01004054",111,"ID111"
"3958","E01004055",95,"ID95"
"3959","E01004056",95,"ID95"
"3960","E01004057",95,"ID95"
"3961","E01004058",95,"ID95"
"3962","E01004059",95,"ID95"
"3963","E01004060",95,"ID95"
"3964","E01004061",78,"ID78"
"3965","E01004062",64,"ID64"
"3966","E01004063",64,"ID64"
"3967","E01004064",79,"ID79"
"3968","E01004065",64,"ID64"
"3969","E01004066",79,"ID79"
"3970","E01004067",79,"ID79"
"3971","E01004068",79,"ID79"
"3972","E01004069",64,"ID64"
"3973","E01004070",63,"ID63"
"3974","E01004071",64,"ID64"
"3975","E01004072",64,"ID64"
"3976","E01004073",63,"ID63"
"3977","E01004074",63,"ID63"
"3978","E01004075",64,"ID64"
"3979","E01004076",24,"ID24"
"3980","E01004077",24,"ID24"
"3981","E01004078",24,"ID24"
"3982","E01004079",24,"ID24"
"3983","E01004080",24,"ID24"
"3984","E01004081",24,"ID24"
"3985","E01004082",24,"ID24"
"3986","E01004083",14,"ID14"
"3987","E01004084",13,"ID13"
"3988","E01004085",13,"ID13"
"3989","E01004086",24,"ID24"
"3990","E01004087",13,"ID13"
"3991","E01004088",24,"ID24"
"3992","E01004089",13,"ID13"
"3993","E01004090",12,"ID12"
"3994","E01004091",12,"ID12"
"3995","E01004092",12,"ID12"
"3996","E01004093",12,"ID12"
"3997","E01004094",12,"ID12"
"3998","E01004095",12,"ID12"
"3999","E01004096",12,"ID12"
"4000","E01004097",23,"ID23"
"4001","E01004098",23,"ID23"
"4002","E01004099",23,"ID23"
"4003","E01004100",23,"ID23"
"4004","E01004101",23,"ID23"
"4005","E01004102",23,"ID23"
"4006","E01004103",23,"ID23"
"4007","E01004104",13,"ID13"
"4008","E01004105",13,"ID13"
"4009","E01004106",12,"ID12"
"4010","E01004107",13,"ID13"
"4011","E01004108",13,"ID13"
"4012","E01004109",4,"ID4"
"4013","E01004110",22,"ID22"
"4014","E01004111",22,"ID22"
"4015","E01004112",12,"ID12"
"4016","E01004114",12,"ID12"
"4017","E01004115",22,"ID22"
"4018","E01004116",22,"ID22"
"4019","E01004117",21,"ID21"
"4020","E01004118",22,"ID22"
"4021","E01004119",22,"ID22"
"4022","E01004120",22,"ID22"
"4023","E01004121",21,"ID21"
"4024","E01004122",22,"ID22"
"4025","E01004123",23,"ID23"
"4026","E01004124",35,"ID35"
"4027","E01004125",23,"ID23"
"4028","E01004126",23,"ID23"
"4029","E01004127",23,"ID23"
"4030","E01004128",23,"ID23"
"4031","E01004129",35,"ID35"
"4032","E01004130",22,"ID22"
"4033","E01004131",22,"ID22"
"4034","E01004132",22,"ID22"
"4035","E01004133",22,"ID22"
"4036","E01004134",22,"ID22"
"4037","E01004135",35,"ID35"
"4038","E01004136",22,"ID22"
"4039","E01004137",23,"ID23"
"4040","E01004138",23,"ID23"
"4041","E01004139",23,"ID23"
"4042","E01004140",23,"ID23"
"4043","E01004141",23,"ID23"
"4044","E01004142",23,"ID23"
"4045","E01004143",22,"ID22"
"4046","E01004144",23,"ID23"
"4047","E01004145",22,"ID22"
"4048","E01004146",22,"ID22"
"4049","E01004147",23,"ID23"
"4050","E01004148",22,"ID22"
"4051","E01004149",23,"ID23"
"4052","E01004150",12,"ID12"
"4053","E01004151",23,"ID23"
"4054","E01004152",12,"ID12"
"4055","E01004153",12,"ID12"
"4056","E01004154",12,"ID12"
"4057","E01004155",12,"ID12"
"4058","E01004156",12,"ID12"
"4059","E01004157",22,"ID22"
"4060","E01004158",12,"ID12"
"4061","E01004159",22,"ID22"
"4062","E01004160",22,"ID22"
"4063","E01004161",22,"ID22"
"4064","E01004162",22,"ID22"
"4065","E01004163",23,"ID23"
"4066","E01004164",23,"ID23"
"4067","E01004165",23,"ID23"
"4068","E01004166",23,"ID23"
"4069","E01004167",23,"ID23"
"4070","E01004168",23,"ID23"
"4071","E01004169",23,"ID23"
"4072","E01004170",23,"ID23"
"4073","E01004171",23,"ID23"
"4074","E01004172",24,"ID24"
"4075","E01004173",24,"ID24"
"4076","E01004174",24,"ID24"
"4077","E01004175",23,"ID23"
"4078","E01004176",23,"ID23"
"4079","E01004177",13,"ID13"
"4080","E01004178",24,"ID24"
"4081","E01004179",13,"ID13"
"4082","E01004180",13,"ID13"
"4083","E01004181",13,"ID13"
"4084","E01004182",24,"ID24"
"4085","E01004183",35,"ID35"
"4086","E01004184",36,"ID36"
"4087","E01004185",36,"ID36"
"4088","E01004186",36,"ID36"
"4089","E01004187",23,"ID23"
"4090","E01004188",24,"ID24"
"4091","E01004189",36,"ID36"
"4092","E01004190",22,"ID22"
"4093","E01004191",22,"ID22"
"4094","E01004192",34,"ID34"
"4095","E01004193",22,"ID22"
"4096","E01004194",22,"ID22"
"4097","E01004195",34,"ID34"
"4098","E01004196",22,"ID22"
"4099","E01004197",111,"ID111"
"4100","E01004198",128,"ID128"
"4101","E01004199",110,"ID110"
"4102","E01004200",127,"ID127"
"4103","E01004201",128,"ID128"
"4104","E01004202",127,"ID127"
"4105","E01004203",111,"ID111"
"4106","E01004204",110,"ID110"
"4107","E01004205",127,"ID127"
"4108","E01004206",110,"ID110"
"4109","E01004207",111,"ID111"
"4110","E01004208",111,"ID111"
"4111","E01004209",111,"ID111"
"4112","E01004211",127,"ID127"
"4113","E01004212",111,"ID111"
"4114","E01004214",96,"ID96"
"4115","E01004215",95,"ID95"
"4116","E01004216",96,"ID96"
"4117","E01004217",95,"ID95"
"4118","E01004218",96,"ID96"
"4119","E01004219",112,"ID112"
"4120","E01004221",112,"ID112"
"4121","E01004222",128,"ID128"
"4122","E01004223",128,"ID128"
"4123","E01004224",128,"ID128"
"4124","E01004225",128,"ID128"
"4125","E01004226",128,"ID128"
"4126","E01004228",128,"ID128"
"4127","E01004229",111,"ID111"
"4128","E01004230",128,"ID128"
"4129","E01004231",128,"ID128"
"4130","E01004232",128,"ID128"
"4131","E01004233",128,"ID128"
"4132","E01004234",128,"ID128"
"4133","E01004235",128,"ID128"
"4134","E01004236",128,"ID128"
"4135","E01004237",128,"ID128"
"4136","E01004238",112,"ID112"
"4137","E01004239",112,"ID112"
"4138","E01004240",128,"ID128"
"4139","E01004241",112,"ID112"
"4140","E01004242",112,"ID112"
"4141","E01004243",112,"ID112"
"4142","E01004244",112,"ID112"
"4143","E01004245",112,"ID112"
"4144","E01004246",112,"ID112"
"4145","E01004247",112,"ID112"
"4146","E01004248",112,"ID112"
"4147","E01004249",112,"ID112"
"4148","E01004250",112,"ID112"
"4149","E01004251",111,"ID111"
"4150","E01004252",112,"ID112"
"4151","E01004253",112,"ID112"
"4152","E01004254",111,"ID111"
"4153","E01004255",111,"ID111"
"4154","E01004256",112,"ID112"
"4155","E01004257",112,"ID112"
"4156","E01004258",112,"ID112"
"4157","E01004259",128,"ID128"
"4158","E01004260",111,"ID111"
"4159","E01004261",111,"ID111"
"4160","E01004262",127,"ID127"
"4161","E01004263",111,"ID111"
"4162","E01004264",111,"ID111"
"4163","E01004266",127,"ID127"
"4164","E01004267",112,"ID112"
"4165","E01004268",112,"ID112"
"4166","E01004269",111,"ID111"
"4167","E01004270",128,"ID128"
"4168","E01004271",112,"ID112"
"4169","E01004272",112,"ID112"
"4170","E01004273",111,"ID111"
"4171","E01004274",95,"ID95"
"4172","E01004275",95,"ID95"
"4173","E01004276",95,"ID95"
"4174","E01004277",95,"ID95"
"4175","E01004280",95,"ID95"
"4176","E01004281",95,"ID95"
"4177","E01004283",111,"ID111"
"4178","E01004284",111,"ID111"
"4179","E01004285",111,"ID111"
"4180","E01004286",111,"ID111"
"4181","E01004287",111,"ID111"
"4182","E01004288",111,"ID111"
"4183","E01004289",94,"ID94"
"4184","E01004290",111,"ID111"
"4185","E01004291",94,"ID94"
"4186","E01004292",94,"ID94"
"4187","E01004293",110,"ID110"
"4188","E01004294",110,"ID110"
"4189","E01004295",110,"ID110"
"4190","E01004296",94,"ID94"
"4191","E01004297",111,"ID111"
"4192","E01004298",111,"ID111"
"4193","E01004300",111,"ID111"
"4194","E01004301",111,"ID111"
"4195","E01004302",111,"ID111"
"4196","E01004303",111,"ID111"
"4197","E01004304",110,"ID110"
"4198","E01004305",111,"ID111"
"4199","E01004306",110,"ID110"
"4200","E01004307",110,"ID110"
"4201","E01004308",127,"ID127"
"4202","E01004309",110,"ID110"
"4203","E01004310",110,"ID110"
"4204","E01004311",110,"ID110"
"4205","E01004312",127,"ID127"
"4206","E01004313",111,"ID111"
"4207","E01004314",127,"ID127"
"4208","E01004315",110,"ID110"
"4209","E01004316",111,"ID111"
"4210","E01004317",127,"ID127"
"4211","E01004318",110,"ID110"
"4212","E01004319",110,"ID110"
"4213","E01004321",111,"ID111"
"4214","E01004322",111,"ID111"
"4215","E01004323",111,"ID111"
"4216","E01004324",111,"ID111"
"4217","E01004325",110,"ID110"
"4218","E01004326",111,"ID111"
"4219","E01004327",146,"ID146"
"4220","E01004328",146,"ID146"
"4221","E01004329",146,"ID146"
"4222","E01004330",146,"ID146"
"4223","E01004331",146,"ID146"
"4224","E01004332",146,"ID146"
"4225","E01004333",146,"ID146"
"4226","E01004334",146,"ID146"
"4227","E01004335",146,"ID146"
"4228","E01004336",146,"ID146"
"4229","E01004337",146,"ID146"
"4230","E01004338",146,"ID146"
"4231","E01004339",146,"ID146"
"4232","E01004340",146,"ID146"
"4233","E01004341",146,"ID146"
"4234","E01004342",164,"ID164"
"4235","E01004343",182,"ID182"
"4236","E01004344",182,"ID182"
"4237","E01004345",182,"ID182"
"4238","E01004346",181,"ID181"
"4239","E01004347",181,"ID181"
"4240","E01004348",182,"ID182"
"4241","E01004349",196,"ID196"
"4242","E01004350",196,"ID196"
"4243","E01004351",196,"ID196"
"4244","E01004352",196,"ID196"
"4245","E01004353",196,"ID196"
"4246","E01004354",196,"ID196"
"4247","E01004355",196,"ID196"
"4248","E01004356",196,"ID196"
"4249","E01004357",196,"ID196"
"4250","E01004358",196,"ID196"
"4251","E01004359",196,"ID196"
"4252","E01004360",196,"ID196"
"4253","E01004361",196,"ID196"
"4254","E01004362",165,"ID165"
"4255","E01004363",165,"ID165"
"4256","E01004364",164,"ID164"
"4257","E01004365",164,"ID164"
"4258","E01004366",165,"ID165"
"4259","E01004367",164,"ID164"
"4260","E01004368",164,"ID164"
"4261","E01004369",164,"ID164"
"4262","E01004370",146,"ID146"
"4263","E01004371",146,"ID146"
"4264","E01004372",146,"ID146"
"4265","E01004373",146,"ID146"
"4266","E01004374",146,"ID146"
"4267","E01004375",146,"ID146"
"4268","E01004376",146,"ID146"
"4269","E01004377",182,"ID182"
"4270","E01004378",182,"ID182"
"4271","E01004379",182,"ID182"
"4272","E01004380",182,"ID182"
"4273","E01004381",182,"ID182"
"4274","E01004382",182,"ID182"
"4275","E01004383",182,"ID182"
"4276","E01004384",182,"ID182"
"4277","E01004385",182,"ID182"
"4278","E01004386",182,"ID182"
"4279","E01004387",182,"ID182"
"4280","E01004388",182,"ID182"
"4281","E01004389",196,"ID196"
"4282","E01004390",182,"ID182"
"4283","E01004391",163,"ID163"
"4284","E01004392",164,"ID164"
"4285","E01004393",163,"ID163"
"4286","E01004394",164,"ID164"
"4287","E01004395",163,"ID163"
"4288","E01004396",181,"ID181"
"4289","E01004397",164,"ID164"
"4290","E01004398",181,"ID181"
"4291","E01004399",181,"ID181"
"4292","E01004400",181,"ID181"
"4293","E01004401",181,"ID181"
"4294","E01004402",181,"ID181"
"4295","E01004403",181,"ID181"
"4296","E01004404",181,"ID181"
"4297","E01004405",164,"ID164"
"4298","E01004406",164,"ID164"
"4299","E01004407",164,"ID164"
"4300","E01004408",164,"ID164"
"4301","E01004409",164,"ID164"
"4302","E01004410",164,"ID164"
"4303","E01004411",164,"ID164"
